City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,port douglas,-16.4833,145.4667,297.5,83,96,8.15,AU,1715166478
280,monte patria,-30.6919,-70.9467,284.07,51,0,1.49,CL,1715166590
281,bontang,0.1333,117.5,301.16,79,96,1.86,ID,1715166591
282,sodankyla,67.4167,26.6,272.54,81,39,1.12,FI,1715166592
283,ghanzi,-21.5667,21.7833,304.45,22,5,6.07,BW,1715166593
284,silver city,32.7701,-108.2803,283.13,26,0,4.12,US,1715166594
285,kudahuvadhoo,2.6708,72.8944,302.45,75,100,6.05,MV,1715166595
286,lospalos,-8.5186,127.0025,295.5,88,76,2.2,TL,1715166596
287,palangkaraya,-2.2,113.8333,301.01,77,100,1.26,ID,1715166596
288,santanyi,39.3546,3.1291,295.72,49,19,5.44,ES,1715166597
289,gorom-gorom,14.4439,-0.2361,311.5,24,63,1.74,BF,1715166598
290,novaya igirma,57.1334,103.9112,288.24,33,100,1.03,RU,1715166599
291,kodiak,57.79,-152.4072,275.88,93,100,4.12,US,1715166599
292,pisco,-13.7,-76.2167,292.18,88,100,2.06,PE,1715166600
293,port macquarie,-31.4333,152.9167,288.65,78,87,2.17,AU,1715166521
294,colonia,50.9333,6.95,288.85,80,75,5.66,DE,1715166602
295,krasnohrad,49.3814,35.4402,286.36,36,1,4.52,UA,1715166603
296,dunedin,-45.8742,170.5036,278.04,87,88,1.34,NZ,1715166604
297,onguday,50.75,86.15,288.54,52,96,2.39,RU,1715166605
298,muisne,0.6,-80.0333,297.94,90,100,2.85,EC,1715166605
299,egilsstadir,65.2653,-14.3948,280.23,48,3,3.8,IS,1715166606
300,nova vicosa,-17.8919,-39.3719,299.69,82,35,2.84,BR,1715166607
301,pechora,65.1472,57.2244,271.96,86,100,1.79,RU,1715166608
302,broome,42.2506,-75.833,291.32,90,100,4.63,US,1715166609
303,melfi,40.9965,15.6514,296.2,33,58,4.25,IT,1715166609
304,wangjing,24.6,94.0333,297.14,70,95,2.41,IN,1715166610
305,shreveport,32.5251,-93.7502,297.27,86,40,3.6,US,1715166611
306,medina,24.4686,39.6142,308.39,5,0,1.54,SA,1715166611
307,yanbu,24.0891,38.0637,308.17,24,0,7.72,SA,1715166612
308,abong mbang,3.9833,13.1833,306.39,44,91,0.96,CM,1715166613
309,khromtau,50.2503,58.4347,291.36,65,100,12.01,KZ,1715166613
310,grande prairie,55.1667,-118.8027,275.63,50,28,2.55,CA,1715166614
311,usinsk,65.9939,57.5281,272.63,89,100,2.68,RU,1715166615
312,castillos,-34.1667,-53.8333,291.23,97,100,5.89,UY,1715166615
313,jasper,37.2001,-94.3502,292.34,79,0,3.6,US,1715166616
314,benjamin constant,-4.3831,-70.0311,297.22,100,0,1.03,BR,1715166617
315,natal,-5.795,-35.2094,299.51,83,75,2.57,BR,1715166618
316,luwuk,-0.9516,122.7875,297.25,93,100,1.15,ID,1715166619
317,kenora,49.8167,-94.4337,281.36,75,46,3.58,CA,1715166620
318,ust-tsilma,65.441,52.1498,272.93,88,100,4.02,RU,1715166621
319,dudinka,69.4058,86.1778,266.3,87,64,3.58,RU,1715166621
320,sukumo,32.9333,132.7333,287.48,88,97,1.51,JP,1715166622
321,kununurra,-15.7667,128.7333,297.14,64,1,0.51,AU,1715166623
322,zhoukou,33.6333,114.6333,296.3,31,83,4.07,CN,1715166624
323,northam,51.0333,-4.2167,291.62,81,95,1.31,GB,1715166624
324,umm kaddadah,13.6017,26.6876,312.05,8,53,5.66,SD,1715166625
325,phan rang-thap cham,11.5667,108.9833,302.26,72,53,5.24,VN,1715166626
326,polyarnyy,69.1989,33.4478,272.69,71,100,5.81,RU,1715166627
327,fort st. john,56.2499,-120.8529,275.01,60,1,2.08,CA,1715166627
328,papao,-17.75,-149.55,297.97,83,42,8.28,PF,1715166628
329,senador jose porfirio,-2.5908,-51.9542,297.72,95,94,1.14,BR,1715166629
330,shimokizukuri,40.8061,140.3861,282.88,76,99,2.3,JP,1715166630
331,mandalay,21.9747,96.0836,311.2,24,100,3.58,MM,1715166417
332,vostochnyy,55.8167,37.8667,279.25,86,91,5.67,RU,1715166631
333,sirjan,29.452,55.6814,300.19,21,2,8.28,IR,1715166632
334,ilomantsi,62.6716,30.9328,272.98,43,100,5.48,FI,1715166633
335,scarborough,54.2797,-0.4044,290.25,77,70,2.68,GB,1715166404
336,aasiaat,68.7098,-52.8699,269.18,78,84,5.15,GL,1715166635
337,bamboo flat,11.7,92.7167,305.2,66,20,4.12,IN,1715166636
338,harper,4.375,-7.7169,301.29,84,96,5.3,LR,1715166636
339,sihanoukville,10.6093,103.5296,299.12,89,40,1.54,KH,1715166637
340,labasa,-16.4167,179.3833,296.93,93,89,2.26,FJ,1715166638
341,quatre cocos,-20.2078,57.7625,299.87,67,79,9.25,MU,1715166638
342,morondava,-20.2833,44.2833,302.75,49,0,4.6,MG,1715166639
343,birniwa,12.7903,10.2348,314.99,9,51,4.7,NG,1715166640
344,lata,40.1629,-8.3327,296.75,43,29,3.0,PT,1715166640
345,khalkhal,37.6189,48.5258,285.23,47,87,4.72,IR,1715166641
346,san luis de la loma,17.2706,-100.8939,297.18,67,93,2.12,MX,1715166642
347,praia da vitoria,38.7333,-27.0667,291.35,94,89,3.42,PT,1715166643
348,tommot,58.9564,126.2925,275.07,82,100,3.43,RU,1715166643
349,male,4.1748,73.5089,302.4,75,88,5.55,MV,1715166644
350,comodoro rivadavia,-45.8667,-67.5,276.71,67,49,3.08,AR,1715166493
351,aksu,41.1231,80.2644,304.63,12,1,3.02,CN,1715166645
352,grand falls-windsor,48.9332,-55.6649,277.87,94,100,2.68,CA,1715166646
353,sonqor,34.7837,47.6004,288.58,36,5,4.59,IR,1715166647
354,vorkuta,67.5,64.0,269.32,78,9,2.24,RU,1715166648
355,turkmenbasy,40.0222,52.9552,291.29,58,28,8.99,TM,1715166648
356,banda aceh,5.5577,95.3222,301.24,81,99,1.09,ID,1715166649
357,charters towers,-20.1,146.2667,293.98,72,83,5.37,AU,1715166650
358,tazacorte,28.629,-17.9293,296.57,80,20,2.06,ES,1715166651
359,pailin,12.849,102.6093,301.56,78,81,2.82,KH,1715166651
360,lethem,3.3803,-59.7968,297.63,94,100,2.57,GY,1715166652
361,wajir,1.7471,40.0573,306.41,44,36,6.93,KE,1715166653
362,kenai,60.5544,-151.2583,277.67,87,100,0.0,US,1715166654
363,jabor,5.921,169.6434,301.33,82,100,6.84,MH,1715166654
364,cam ranh,11.9214,109.1591,303.13,79,20,4.63,VN,1715166655
365,kwale,5.7063,6.4374,307.05,57,100,1.65,NG,1715166656
366,teknaf,20.8624,92.3058,303.64,54,100,1.33,BD,1715166656
367,salinopolis,-0.6136,-47.3561,300.84,82,12,3.99,BR,1715166657
368,garissa,-0.4536,39.6401,308.05,38,30,9.1,KE,1715166658
369,yichang,30.7144,111.2847,298.7,57,100,1.08,CN,1715166659
370,tindouf,27.6711,-8.1474,306.4,15,0,1.03,DZ,1715166106
371,rongelap,11.1635,166.8941,300.29,78,80,9.46,MH,1715166660
372,ubatuba,-23.4339,-45.0711,296.18,69,42,1.83,BR,1715166661
373,ostroleka,53.0862,21.5757,290.33,45,19,2.96,PL,1715166661
374,severodvinsk,64.5635,39.8302,272.21,67,100,7.0,RU,1715166662
375,sharlyk,52.9167,54.75,282.99,93,100,5.5,RU,1715166664
376,ukhta,63.5671,53.6835,271.24,87,100,2.68,RU,1715166664
377,cambria,35.5641,-121.0808,283.69,72,3,2.16,US,1715166665
378,alofi,-19.0595,-169.9187,300.09,94,75,4.63,NU,1715166666
379,mount gambier,-37.8333,140.7667,283.45,96,10,2.07,AU,1715166667
380,bodo,67.28,14.405,277.56,79,75,4.12,NO,1715166667
381,yung shue wan,22.2333,114.1167,300.83,77,100,0.45,HK,1715166668
382,tahe,52.3333,124.7333,279.94,50,97,8.24,CN,1715166669
383,cobh,51.8572,-8.2992,286.73,82,75,3.6,IE,1715166670
384,capinota,-17.7167,-66.2333,288.85,38,23,0.98,BO,1715166670
385,coahuayana de hidalgo,18.7,-103.6583,294.23,71,100,1.09,MX,1715166672
386,kone,-21.0595,164.8658,292.36,82,0,1.49,NC,1715166672
387,akureyri,65.6835,-18.0878,279.14,56,49,2.65,IS,1715166673
388,pangody,65.85,74.4859,269.68,86,52,5.71,RU,1715166674
389,hohhot,40.8106,111.6522,297.62,16,31,1.82,CN,1715166674
390,lompoc,34.6391,-120.4579,288.67,86,0,4.12,US,1715166668
391,tabou,4.423,-7.3528,301.25,85,93,4.91,CI,1715166676
392,emerald,-23.5333,148.1667,295.01,64,100,6.44,AU,1715166482
393,mejit,10.2753,170.8646,300.56,82,98,9.97,MH,1715166677
394,zapolyarnyy,69.4154,30.8136,273.75,82,88,3.25,RU,1715166678
395,prince george,53.9166,-122.753,274.61,88,10,0.45,CA,1715166678
396,yelizovo,53.1873,158.3805,274.88,85,98,0.45,RU,1715166679
397,port lincoln,-34.7333,135.8667,288.97,74,28,4.53,AU,1715166088
398,bejaia,36.7559,5.0843,290.67,60,19,2.29,DZ,1715166681
399,la mira,18.035,-102.3266,294.63,87,99,2.57,MX,1715166682
400,opuwo,-18.0607,13.84,305.05,23,0,6.0,NA,1715166682
401,angaur state,6.906,134.13,302.18,73,89,5.03,PW,1715166683
402,bamako,12.65,-8.0,308.38,41,0,4.63,ML,1715166684
403,petropavl,54.8753,69.1628,294.14,28,0,6.0,KZ,1715166685
404,bandar lampung,-5.4254,105.258,297.37,96,84,0.98,ID,1715166546
405,santo antonio do monte,-20.0872,-45.2936,293.04,78,0,2.66,BR,1715166687
406,tosontsengel,48.7567,98.2839,283.16,79,100,1.8,MN,1715166688
407,valdivia,-39.8142,-73.2459,277.66,97,92,0.9,CL,1715166688
408,charcas,23.1333,-101.1167,291.4,31,86,1.97,MX,1715166689
409,dombarovskiy,50.7587,59.5386,292.59,52,100,12.07,RU,1715166690
410,fortaleza,-3.7227,-38.5247,301.05,83,20,4.63,BR,1715166691
411,korsakov,46.6328,142.7813,273.06,87,37,2.83,RU,1715166691
412,thetford-mines,46.0937,-71.3054,278.79,71,100,2.62,CA,1715166692
413,nisko,50.5199,22.1397,291.4,76,92,4.02,PL,1715166693
414,greenwood,34.1668,-82.1165,294.97,55,20,3.09,US,1715166694
415,toguchin,55.2353,84.3858,289.04,46,99,5.71,RU,1715166694
416,calipatria,33.1256,-115.5142,292.42,46,0,2.12,US,1715166655
417,nadi,-17.8,177.4167,294.15,83,20,2.06,FJ,1715166696
418,shanhaiguan,39.9988,119.7564,288.83,54,3,5.26,CN,1715166696
419,bintulu,3.1667,113.0333,300.7,82,100,0.65,MY,1715166697
420,al mijlad,11.0333,27.7333,315.58,6,2,5.16,SD,1715166698
421,bam,29.106,58.357,307.41,13,0,5.51,IR,1715166698
422,pak phanang,8.3511,100.202,303.32,68,100,3.76,TH,1715166699
423,campbellsville,37.3434,-85.3419,291.45,95,64,2.9,US,1715166700
424,gadzhiyevo,69.2551,33.3362,272.9,71,100,5.74,RU,1715166198
425,shiqian,27.5225,108.2281,290.39,94,100,0.56,CN,1715166701
426,kibondo,-3.5864,30.7203,295.2,77,97,2.85,TZ,1715166702
427,goias,-15.5807,-49.6362,294.06,61,1,1.87,BR,1715166703
428,huilong,31.8111,121.655,286.6,78,0,3.07,CN,1715166703
429,sungailiat,-1.85,106.1333,298.86,88,100,0.54,ID,1715166704
430,kambove,-10.8764,26.5969,298.84,40,93,4.04,CD,1715166705
431,paita,-5.0892,-81.1144,292.76,82,94,5.13,PE,1715166706
432,kendari,-3.945,122.4989,297.99,95,100,1.24,ID,1715166707
433,fiambala,-27.6871,-67.6149,287.69,3,0,3.85,AR,1715166707
434,notodden,59.5594,9.2585,290.77,48,75,3.09,NO,1715166708
435,freetown,8.484,-13.2299,300.99,83,75,2.06,SL,1715166233
436,el hamma,33.8915,9.7963,294.49,55,40,9.93,TN,1715166710
437,salyan,39.5936,48.9805,288.57,68,100,6.34,AZ,1715166711
438,saskatoon,52.1168,-106.6345,282.03,88,73,6.71,CA,1715166712
439,badvel,14.75,79.05,309.2,26,56,4.05,IN,1715166713
440,haiku-pauwela,20.9219,-156.3051,295.95,81,40,0.45,US,1715166714
441,mangai,-4.05,19.5333,311.09,26,88,2.17,CD,1715166715
442,uruacu,-14.5247,-49.1408,294.55,62,5,2.11,BR,1715166716
443,la sarre,48.8002,-79.1996,276.32,81,100,4.09,CA,1715166716
444,sefaatli,39.5043,34.7563,293.07,28,1,2.14,TR,1715166717
445,ugoofaaru,5.6667,73.0,303.08,72,100,5.43,MV,1715166718
446,albion park,-34.5667,150.7833,289.43,94,98,0.45,AU,1715166718
447,awjilah,29.1081,21.2869,305.9,11,82,9.34,LY,1715166720
448,richards bay,-28.783,32.0377,299.16,72,11,8.15,ZA,1715166720
449,talara,-4.5772,-81.2719,293.61,82,99,6.13,PE,1715166721
450,thames,-37.1333,175.5333,281.21,84,7,1.63,NZ,1715166634
451,tucurui,-3.7661,-49.6725,298.79,81,41,0.8,BR,1715166723
452,hovd,48.0056,91.6419,295.62,15,50,3.55,MN,1715166724
453,port alfred,-33.5906,26.891,292.69,85,87,1.34,ZA,1715166209
454,puerto baquerizo moreno,-0.9,-89.6,295.94,93,97,3.73,EC,1715166726
455,quellon,-43.1167,-73.6167,279.95,92,100,4.74,CL,1715166726
456,andratx,39.5755,2.4202,294.42,69,2,5.58,ES,1715166727
457,selfoss,63.9331,-20.9971,279.29,55,30,5.23,IS,1715166238
458,troitsko-pechorsk,62.7084,56.1964,272.98,91,100,7.15,RU,1715166729
459,inarajan village,13.2736,144.7484,301.7,88,100,5.74,GU,1715166729
460,prineville,44.2999,-120.8345,274.44,90,20,1.54,US,1715166430
461,kiamba,5.9894,124.6242,300.56,85,59,1.24,PH,1715166731
462,nikolayevsk-on-amure,53.1406,140.73,278.27,52,28,2.24,RU,1715166216
463,tadjourah,12.0,42.5,308.61,34,17,2.38,DJ,1715166732
464,kuressaare,58.2481,22.5039,280.12,57,20,3.6,EE,1715166733
465,alo,7.4178,6.7371,308.64,48,100,2.29,NG,1715166733
466,holualoa,19.6228,-155.9522,296.06,90,100,3.09,US,1715166734
467,tshabong,-26.05,22.45,304.56,17,0,5.66,BW,1715166735
468,veraval,20.9,70.3667,303.46,68,0,7.85,IN,1715166736
469,guerrero negro,27.9769,-114.0611,287.55,88,5,5.46,MX,1715166737
470,jawf al maqbabah,13.8378,45.8349,304.67,43,33,2.95,YE,1715166738
471,dzhangala,49.2167,50.3333,290.83,54,100,2.85,KZ,1715166738
472,antofagasta,-23.65,-70.4,289.92,71,14,3.01,CL,1715166739
473,acarau,-2.8856,-40.12,299.49,85,85,3.87,BR,1715166740
474,colon,9.3592,-79.9014,298.61,93,25,1.34,PA,1715166741
475,fengrun,39.8333,118.1167,296.64,30,2,4.39,CN,1715166741
476,lagunas,-5.2269,-75.6753,296.57,99,98,0.21,PE,1715166742
477,myshkin,57.7897,38.4545,276.53,35,99,3.27,RU,1715166743
478,kitaibaraki,36.7833,140.75,283.85,96,86,4.8,JP,1715166743
479,port hedland,-20.3167,118.5667,298.18,61,10,1.54,AU,1715166207
480,sigli,5.3848,95.9609,302.14,78,95,1.96,ID,1715166745
481,kirakira,-10.4544,161.9205,299.32,85,97,4.04,SB,1715166746
482,lazaro cardenas,17.9583,-102.2,295.87,83,100,1.81,MX,1715166747
483,salekhard,66.53,66.6019,270.59,83,95,5.36,RU,1715166747
484,port blair,11.6667,92.75,305.17,66,20,4.12,IN,1715166196
485,bardai,11.65,7.2333,312.36,15,53,3.79,NG,1715166264
486,faya-largeau,17.9257,19.1043,316.06,8,5,5.0,TD,1715166749
487,kashgar,39.4547,75.9797,303.31,10,2,1.73,CN,1715166750
488,hami,42.8,93.45,303.59,14,100,5.42,CN,1715166751
489,namsos,64.4662,11.4957,281.18,87,75,5.66,NO,1715166752
490,alliance,40.9153,-81.1059,291.64,97,47,3.49,US,1715166752
491,raja,8.4596,25.678,314.25,13,7,3.7,SS,1715166753
492,el bauga,18.262,33.9081,310.21,8,3,4.47,SD,1715166754
493,taber,49.8167,-112.1518,277.96,94,100,12.36,CA,1715166755
494,novodvinsk,64.4165,40.8122,272.01,59,100,4.95,RU,1715166755
495,kattivakkam,13.2167,80.3167,306.2,76,69,7.22,IN,1715166193
496,sivas,39.7916,37.0019,289.5,33,20,6.17,TR,1715166749
497,meadow lake,34.8014,-106.5436,285.75,26,0,3.28,US,1715166758
498,bandarban,22.1965,92.2262,302.85,58,100,1.87,BD,1715166758
499,hotan,37.0997,79.9269,304.31,8,0,3.84,CN,1715166759
500,salalah,17.0151,54.0924,306.2,66,20,7.2,OM,1715166760
501,nizhneudinsk,54.9076,99.0276,290.51,36,100,4.91,RU,1715166760
502,san patricio,28.017,-97.5169,300.29,97,64,4.63,US,1715166230
503,thai binh,20.45,106.3333,300.45,80,77,4.41,VN,1715166762
504,kapuskasing,49.4169,-82.4331,274.6,86,100,3.45,CA,1715166763
505,pineville,31.3224,-92.4343,298.11,89,100,4.12,US,1715166763
506,puduvayal,13.3333,80.1667,306.14,56,68,7.47,IN,1715166764
507,dingcheng,32.1272,115.0394,295.81,45,80,4.09,CN,1715166765
508,arys,42.4252,68.795,307.15,21,52,2.88,KZ,1715166765
509,biltine,14.5333,20.9167,314.01,8,90,5.52,TD,1715166766
510,al kharijah,25.4514,30.5464,305.03,7,5,3.7,EG,1715166767
511,tonekabon,36.8163,50.8738,293.12,97,88,3.84,IR,1715166768
512,labuan,5.2767,115.2417,302.86,72,91,2.23,MY,1715166593
513,altai,46.3722,96.2583,283.77,60,100,4.52,MN,1715166769
514,urucara,-2.5364,-57.76,296.83,98,98,1.29,BR,1715166770
515,mek'ele,13.4967,39.4753,299.55,36,0,7.28,ET,1715166771
516,norwich,52.6278,1.2983,290.94,64,47,0.45,GB,1715166771
517,kousa,25.9141,32.7636,305.38,10,6,1.09,EG,1715166772
518,tsiombe,-25.3,45.4833,304.11,36,0,2.84,MG,1715166773
519,kaka,37.3482,59.6143,304.76,30,84,5.48,TM,1715166774
520,grand-bassam,5.2118,-3.7388,304.13,66,95,3.07,CI,1715166774
521,yoakum,29.2878,-97.1519,298.29,99,90,3.34,US,1715166775
522,simplicio mendes,-7.8539,-41.9103,300.07,64,76,5.51,BR,1715166776
523,green,40.9459,-81.4832,291.26,96,100,4.63,US,1715166777
524,tangalle,6.024,80.7911,302.02,82,100,5.14,LK,1715166777
525,kigoma,-4.8769,29.6267,301.03,63,100,2.46,TZ,1715166778
526,lashio,22.9333,97.75,300.18,44,100,1.0,MM,1715166780
527,mingora,34.7758,72.3625,304.85,25,18,2.28,PK,1715166780
528,berdigestyakh,62.0989,126.6992,274.96,79,100,2.61,RU,1715166781
529,dhidhdhoo,6.8833,73.1,303.11,75,100,5.7,MV,1715166782
530,maxixe,-23.8597,35.3472,301.58,46,0,2.8,MZ,1715166783
531,leeton,-34.5667,146.4,288.76,69,52,3.44,AU,1715166783
532,mbanza-ngungu,-5.25,14.8667,304.66,45,98,1.78,CD,1715166784
533,san severino marche,43.2281,13.1802,294.65,75,95,2.79,IT,1715166785
534,homer,59.6425,-151.5483,278.17,81,100,0.0,US,1715166786
535,fort mcmurray,56.7268,-111.381,281.92,93,100,2.57,CA,1715166265
536,port-vila,-17.7338,168.3219,296.35,75,99,5.65,VU,1715166787
537,metelen,52.1443,7.2127,290.32,67,86,2.52,DE,1715166788
538,makarska,43.2969,17.0178,296.7,73,57,2.77,HR,1715166789
539,sangkhla buri,15.1555,98.4536,299.98,74,100,0.67,TH,1715166790
540,kushiro,42.975,144.3747,276.12,83,63,3.48,JP,1715166791
541,kaman,27.65,77.2667,315.68,11,6,2.0,IN,1715166792
542,half moon bay,37.4636,-122.4286,286.84,78,0,1.54,US,1715166792
543,hakodate,41.7758,140.7367,279.79,72,91,2.32,JP,1715166793
544,lockwood,45.8191,-108.4149,277.27,85,100,11.83,US,1715166789
545,alicia,16.7794,121.6973,300.52,74,43,2.16,PH,1715166795
546,porto novo,6.4965,2.6036,304.65,66,97,4.49,BJ,1715166795
547,grambling,32.5276,-92.714,296.87,100,75,4.12,US,1715166796
548,nouna,12.7333,-3.8667,311.45,28,35,5.27,BF,1715166797
549,benguela,-12.5763,13.4055,304.29,52,48,3.61,AO,1715166798
550,olinda,-8.0089,-34.8553,301.0,94,40,1.54,BR,1715166799
551,capim grosso,-11.3811,-40.0128,295.25,94,99,4.19,BR,1715166799
552,yuzhno-kurilsk,44.0306,145.8556,276.14,95,100,9.0,RU,1715166800
553,cururupu,-1.8283,-44.8683,299.51,93,14,1.11,BR,1715166801
554,flin flon,54.7682,-101.865,277.45,87,84,3.56,CA,1715166801
555,aripuana,-9.1667,-60.6333,296.67,97,76,0.59,BR,1715166802
556,desaguadero,-16.5656,-69.0417,279.02,49,51,1.19,PE,1715166803
557,uvel'skiy,54.4446,61.3574,291.77,35,100,6.64,RU,1715166803
558,kasongo-lunda,-6.4667,16.8167,308.78,33,100,1.7,CD,1715166804
559,yemetsk,63.4721,41.7941,273.66,51,96,4.27,RU,1715166805
560,mil'kovo,55.6078,37.7956,280.06,61,87,6.12,RU,1715166805
561,poronaysk,49.2167,143.1167,274.57,80,11,5.28,RU,1715166806
562,walvis bay,-22.9575,14.5053,289.87,54,10,4.51,NA,1715166807
